"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"66457137","2025-10-12T23:26:37.000","2025-10-13T00:55:25.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","10075","314 EAST   80 STREET","EAST   80 STREET","2 AVENUE","1 AVENUE","2 AVENUE","1 AVENUE","ADDRESS","NEW YORK","EAST   80 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:55:32.000","08 MANHATTAN","1015420044","MANHATTAN","997063","221148","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.773667217017966","-73.95373941044704","
,  
(40.773667217017966, -73.95373941044704)"
"66457823","2025-10-12T23:26:25.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11226","50 EAST   21 STREET","EAST   21 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","14 BROOKLYN","3050620051","BROOKLYN","995190","177296","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.65330648637028","-73.96057302790511","
,  
(40.65330648637028, -73.96057302790511)"
"66461251","2025-10-12T23:26:12.000","2025-10-13T00:56:03.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:19.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460959","2025-10-12T23:26:01.000","2025-10-13T01:21:27.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Store/Commercial","11103","42-12 BROADWAY","BROADWAY","42 STREET","43 STREET","42 STREET","43 STREET","ADDRESS","ASTORIA","BROADWAY",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T01:21:32.000","01 QUEENS","4006900039","QUEENS","1007183","215494","MOBILE","Unspecified","QUEENS",,,,,,,,"40.75812799455369","-73.91722104795207","
,  
(40.75812799455369, -73.91722104795207)"
"66461597","2025-10-12T23:25:59.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","10463","3900 INDEPENDENCE AVENUE","INDEPENDENCE AVENUE","WEST  239 STREET","WEST  240 STREET","WEST  239 STREET","WEST  240 STREET","ADDRESS","BRONX","INDEPENDENCE AVENUE",,"In Progress",,,"2025-10-13T02:37:54.000","08 BRONX","2059080203","BRONX","1008343","263493","MOBILE","Unspecified","BRONX",,,,,,,,"40.889868451116875","-73.91286156520334","
,  
(40.889868451116875, -73.91286156520334)"
"66454323","2025-10-12T23:25:53.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","11213","1329 ST JOHNS PLACE","ST JOHNS PLACE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","08 BROOKLYN","3013770041","BROOKLYN","1002415","183669","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.670787085354256","-73.93451748663142","
,  
(40.670787085354256, -73.93451748663142)"
"66460211","2025-10-12T23:25:49.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11355","142-41 FRANKLIN AVENUE","FRANKLIN AVENUE",,,,,"ADDRESS","FLUSHING",,,"Open",,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a","2025-10-12T00:00:00.000","07 QUEENS","4051810048","QUEENS","1033312","215000","PHONE","Unspecified","QUEENS",,,,,,,,"40.756665712105","-73.82290960839394","
,  
(40.756665712105, -73.82290960839394)"
"66461326","2025-10-12T23:25:48.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","10458","2334 TIEBOUT AVENUE","TIEBOUT AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","05 BRONX","2031430260","BRONX","1012813","251690","PHONE","Unspecified","BRONX",,,,,,,,"40.857459530674106","-73.89674501118988","
,  
(40.857459530674106, -73.89674501118988)"
"66455302","2025-10-12T23:25:44.000","2025-10-13T00:56:15.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:26.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459022","2025-10-12T23:25:38.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10457","2088 RYER AVENUE","RYER AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","05 BRONX","2031490077","BRONX","1011702","250129","ONLINE","Unspecified","BRONX",,,,,,,,"40.85317857878893","-73.9007676552499","
,  
(40.85317857878893, -73.9007676552499)"
"66453448","2025-10-12T23:25:06.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11229","2530 OCEAN AVENUE","OCEAN AVENUE","AVENUE T","AVENUE U","AVENUE T","AVENUE U","ADDRESS","BROOKLYN","OCEAN AVENUE",,"In Progress",,,,"15 BROOKLYN","3073240036","BROOKLYN","997707","157891","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.600040381009116","-73.9515406309319","
,  
(40.600040381009116, -73.9515406309319)"
"66452744","2025-10-12T23:25:01.000","2025-10-13T01:10:29.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10462","2125 HOLLAND AVENUE","HOLLAND AVENUE","BRADY AVENUE","LYDIG AVENUE","BRADY AVENUE","LYDIG AVENUE","ADDRESS","BRONX","HOLLAND AVENUE",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2025-10-13T01:10:34.000","11 BRONX","2042880045","BRONX","1021380","250385","MOBILE","Unspecified","BRONX",,,,,,,,"40.85384582604438","-73.86578265420283","
,  
(40.85384582604438, -73.86578265420283)"
"66454163","2025-10-12T23:24:45.000","2025-10-13T00:56:29.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:45.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66461041","2025-10-12T23:24:38.000","2025-10-13T00:48:43.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11420","109-18 132 STREET","132 STREET","109 AVENUE","111 AVENUE","109 AVENUE","111 AVENUE","ADDRESS","SOUTH OZONE PARK","132 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:48:52.000","10 QUEENS","4116110012","QUEENS","1036530","189010","ONLINE","Unspecified","QUEENS",,,,,,,,"40.68531116000281","-73.81149607618647","
,  
(40.68531116000281, -73.81149607618647)"
"66458963","2025-10-12T23:24:36.000","2025-10-13T01:30:28.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10031","3656 BROADWAY","BROADWAY","WEST  150 STREET","WEST  151 STREET","WEST  150 STREET","WEST  151 STREET","ADDRESS","NEW YORK","BROADWAY",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T01:30:33.000","09 MANHATTAN","1020820059","MANHATTAN","998712","241719","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.83012642163346","-73.94774148538471","
,  
(40.83012642163346, -73.94774148538471)"
"66455319","2025-10-12T23:24:20.000","2025-10-13T00:56:07.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:17.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460892","2025-10-12T23:24:17.000","2025-10-13T00:30:30.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11218","511 EAST    2 STREET","EAST    2 STREET","AVENUE C","CORTELYOU ROAD","AVENUE C","CORTELYOU ROAD","ADDRESS","BROOKLYN","EAST    2 STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2025-10-13T00:30:36.000","12 BROOKLYN","3053710060","BROOKLYN","990497","172045","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63889817981556","-73.97749112363383","
,  
(40.63889817981556, -73.97749112363383)"
"66457511","2025-10-12T23:23:36.000","2025-10-13T00:13:10.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11237","420 CORNELIA STREET","CORNELIA STREET","IRVING AVENUE","WYCKOFF AVENUE","IRVING AVENUE","WYCKOFF AVENUE","ADDRESS","BROOKLYN","CORNELIA STREET",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2025-10-13T00:13:16.000","04 BROOKLYN","3033860048","BROOKLYN","1009702","193452","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.69762122210988","-73.90821184170966","
,  
(40.69762122210988, -73.90821184170966)"
"66454607","2025-10-12T23:23:25.000",,"NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","10463","600 WEST  239 STREET","WEST  239 STREET","HENRY HUDSON PARKWAY WEST","BLACKSTONE AVENUE","HENRY HUDSON PARKWAY WEST","BLACKSTONE AVENUE","ADDRESS","BRONX","WEST  239 STREET",,"In Progress",,,"2025-10-13T02:30:43.000","08 BRONX","2059040267","BRONX","1008878","263387","MOBILE","Unspecified","BRONX",,,,,,,,"40.88957603777641","-73.91092699339634","
,  
(40.88957603777641, -73.91092699339634)"
"66455320","2025-10-12T23:23:17.000","2025-10-13T00:56:28.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:39.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460655","2025-10-12T23:23:00.000",,"DEP","Department of Environmental Protection","Lead","Lead Kit Request (Residential) (L10)",,"11222","616 MORGAN AVENUE","MORGAN AVENUE","DRIGGS AVE","NASSAU AVE",,,"ADDRESS","BROOKLYN",,"N/A","Open",,,,"01 BROOKLYN","3026910088","BROOKLYN","1000972","203526","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.72529275223191","-73.93967001635032","
,  
(40.72529275223191, -73.93967001635032)"
"66459072","2025-10-12T23:22:58.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","10467","3544 WAYNE AVENUE","WAYNE AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a","2025-10-12T00:00:00.000","07 BRONX","2033440056","BRONX","1018153","260374","ONLINE","Unspecified","BRONX",,,,,,,,"40.88127554468646","-73.87739704460235","
,  
(40.88127554468646, -73.87739704460235)"
"66457677","2025-10-12T23:22:56.000","2025-10-13T00:55:52.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:55:58.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459254","2025-10-12T23:22:36.000","2025-10-13T00:02:05.000","NYPD","New York City Police Department","Animal-Abuse","No Shelter","House and Store","11413","139-04 219 STREET","219 STREET","139 AVENUE","140 AVENUE","139 AVENUE","140 AVENUE","ADDRESS","SPRINGFIELD GARDENS","219 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:02:11.000","13 QUEENS","4130370039","QUEENS","1052487","184406","ONLINE","Unspecified","QUEENS",,,,,,,,"40.67256563737916","-73.75400743860637","
,  
(40.67256563737916, -73.75400743860637)"
